"date_start","date_end","region","sub_region_1","dose_weekly_type","dose_weekly_value"
"2021-12-12","2021-12-18","ON",,"Dose 6",0
"2021-12-12","2021-12-18","ON",,"Dose 7",0
"2021-12-12","2021-12-18","ON",,"Dose 8",0
"2021-12-19","2021-12-25","ON",,"Dose 1",743
"2021-12-19","2021-12-25","ON",,"Dose 2",195
"2021-12-19","2021-12-25","ON",,"Dose 3",12649
"2021-12-19","2021-12-25","ON",,"Dose 4",0
"2021-12-19","2021-12-25","ON",,"Dose 5",0
"2021-12-19","2021-12-25","ON",,"Dose 6",0
"2021-12-19","2021-12-25","ON",,"Dose 7",0
"2021-12-19","2021-12-25","ON",,"Dose 8",0
"2021-12-26","2022-01-01","ON",,"Dose 1",193
"2021-12-26","2022-01-01","ON",,"Dose 2",184
"2021-12-26","2022-01-01","ON",,"Dose 3",8358
"2021-12-26","2022-01-01","ON",,"Dose 4",2
"2021-12-26","2022-01-01","ON",,"Dose 5",0
"2021-12-26","2022-01-01","ON",,"Dose 6",0
"2021-12-26","2022-01-01","ON",,"Dose 7",0
"2021-12-26","2022-01-01","ON",,"Dose 8",0
"2022-01-02","2022-01-08","ON",,"Dose 1",310
"2022-01-02","2022-01-08","ON",,"Dose 2",227
"2022-01-02","2022-01-08","ON",,"Dose 3",6767
"2022-01-02","2022-01-08","ON",,"Dose 4",5
"2022-01-02","2022-01-08","ON",,"Dose 5",0
"2022-01-02","2022-01-08","ON",,"Dose 6",0
"2022-01-02","2022-01-08","ON",,"Dose 7",0
"2022-01-02","2022-01-08","ON",,"Dose 8",0
"2022-01-09","2022-01-15","ON",,"Dose 1",510
"2022-01-09","2022-01-15","ON",,"Dose 2",345
"2022-01-09","2022-01-15","ON",,"Dose 3",6681
"2022-01-09","2022-01-15","ON",,"Dose 4",146
"2022-01-09","2022-01-15","ON",,"Dose 5",0
"2022-01-09","2022-01-15","ON",,"Dose 6",0
"2022-01-09","2022-01-15","ON",,"Dose 7",0
"2022-01-09","2022-01-15","ON",,"Dose 8",0
"2022-01-16","2022-01-22","ON",,"Dose 1",348
"2022-01-16","2022-01-22","ON",,"Dose 2",325
"2022-01-16","2022-01-22","ON",,"Dose 3",2711
"2022-01-16","2022-01-22","ON",,"Dose 4",328
"2022-01-16","2022-01-22","ON",,"Dose 5",0
"2022-01-16","2022-01-22","ON",,"Dose 6",0
"2022-01-16","2022-01-22","ON",,"Dose 7",0
"2022-01-16","2022-01-22","ON",,"Dose 8",0
"2022-01-23","2022-01-29","ON",,"Dose 1",339
"2022-01-23","2022-01-29","ON",,"Dose 2",542
"2022-01-23","2022-01-29","ON",,"Dose 3",3070
"2022-01-23","2022-01-29","ON",,"Dose 4",620
"2022-01-23","2022-01-29","ON",,"Dose 5",0
"2022-01-23","2022-01-29","ON",,"Dose 6",0
"2022-01-23","2022-01-29","ON",,"Dose 7",0
"2022-01-23","2022-01-29","ON",,"Dose 8",0
"2022-01-30","2022-02-05","ON",,"Dose 1",154
"2022-01-30","2022-02-05","ON",,"Dose 2",509
"2022-01-30","2022-02-05","ON",,"Dose 3",1153
"2022-01-30","2022-02-05","ON",,"Dose 4",28
"2022-01-30","2022-02-05","ON",,"Dose 5",0
"2022-01-30","2022-02-05","ON",,"Dose 6",0
"2022-01-30","2022-02-05","ON",,"Dose 7",0
"2022-01-30","2022-02-05","ON",,"Dose 8",0
"2022-02-06","2022-02-12","ON",,"Dose 1",179
"2022-02-06","2022-02-12","ON",,"Dose 2",651
"2022-02-06","2022-02-12","ON",,"Dose 3",711
"2022-02-06","2022-02-12","ON",,"Dose 4",104
"2022-02-06","2022-02-12","ON",,"Dose 5",0
"2022-02-06","2022-02-12","ON",,"Dose 6",0
"2022-02-06","2022-02-12","ON",,"Dose 7",0
"2022-02-06","2022-02-12","ON",,"Dose 8",0
"2022-02-13","2022-02-19","ON",,"Dose 1",71
"2022-02-13","2022-02-19","ON",,"Dose 2",560
"2022-02-13","2022-02-19","ON",,"Dose 3",495
"2022-02-13","2022-02-19","ON",,"Dose 4",93
"2022-02-13","2022-02-19","ON",,"Dose 5",0
"2022-02-13","2022-02-19","ON",,"Dose 6",0
"2022-02-13","2022-02-19","ON",,"Dose 7",0
"2022-02-13","2022-02-19","ON",,"Dose 8",0
"2022-02-20","2022-02-26","ON",,"Dose 1",43
"2022-02-20","2022-02-26","ON",,"Dose 2",182
"2022-02-20","2022-02-26","ON",,"Dose 3",308
"2022-02-20","2022-02-26","ON",,"Dose 4",33
"2022-02-20","2022-02-26","ON",,"Dose 5",0
"2022-02-20","2022-02-26","ON",,"Dose 6",0
"2022-02-20","2022-02-26","ON",,"Dose 7",0
"2022-02-20","2022-02-26","ON",,"Dose 8",0
"2022-02-27","2022-03-05","ON",,"Dose 1",49
"2022-02-27","2022-03-05","ON",,"Dose 2",206
"2022-02-27","2022-03-05","ON",,"Dose 3",405
"2022-02-27","2022-03-05","ON",,"Dose 4",61
"2022-02-27","2022-03-05","ON",,"Dose 5",1
"2022-02-27","2022-03-05","ON",,"Dose 6",0
"2022-02-27","2022-03-05","ON",,"Dose 7",0
"2022-02-27","2022-03-05","ON",,"Dose 8",0
"2022-03-06","2022-03-12","ON",,"Dose 1",31
"2022-03-06","2022-03-12","ON",,"Dose 2",176
"2022-03-06","2022-03-12","ON",,"Dose 3",219
"2022-03-06","2022-03-12","ON",,"Dose 4",23
"2022-03-06","2022-03-12","ON",,"Dose 5",0
"2022-03-06","2022-03-12","ON",,"Dose 6",0
"2022-03-06","2022-03-12","ON",,"Dose 7",0
"2022-03-06","2022-03-12","ON",,"Dose 8",0
"2022-03-13","2022-03-19","ON",,"Dose 1",22
"2022-03-13","2022-03-19","ON",,"Dose 2",119
"2022-03-13","2022-03-19","ON",,"Dose 3",230
"2022-03-13","2022-03-19","ON",,"Dose 4",96
"2022-03-13","2022-03-19","ON",,"Dose 5",0
"2022-03-13","2022-03-19","ON",,"Dose 6",0
"2022-03-13","2022-03-19","ON",,"Dose 7",0
"2022-03-13","2022-03-19","ON",,"Dose 8",0
"2022-03-20","2022-03-26","ON",,"Dose 1",22
"2022-03-20","2022-03-26","ON",,"Dose 2",119
"2022-03-20","2022-03-26","ON",,"Dose 3",200
"2022-03-20","2022-03-26","ON",,"Dose 4",47
"2022-03-20","2022-03-26","ON",,"Dose 5",0
"2022-03-20","2022-03-26","ON",,"Dose 6",0
"2022-03-20","2022-03-26","ON",,"Dose 7",0
"2022-03-20","2022-03-26","ON",,"Dose 8",0
"2022-03-27","2022-04-02","ON",,"Dose 1",19
"2022-03-27","2022-04-02","ON",,"Dose 2",74
"2022-03-27","2022-04-02","ON",,"Dose 3",173
"2022-03-27","2022-04-02","ON",,"Dose 4",60
"2022-03-27","2022-04-02","ON",,"Dose 5",0
"2022-03-27","2022-04-02","ON",,"Dose 6",0
"2022-03-27","2022-04-02","ON",,"Dose 7",0
"2022-03-27","2022-04-02","ON",,"Dose 8",0
"2022-04-03","2022-04-09","ON",,"Dose 1",16
"2022-04-03","2022-04-09","ON",,"Dose 2",82
"2022-04-03","2022-04-09","ON",,"Dose 3",167
"2022-04-03","2022-04-09","ON",,"Dose 4",599
"2022-04-03","2022-04-09","ON",,"Dose 5",0
"2022-04-03","2022-04-09","ON",,"Dose 6",0
"2022-04-03","2022-04-09","ON",,"Dose 7",0
"2022-04-03","2022-04-09","ON",,"Dose 8",0
"2022-04-10","2022-04-16","ON",,"Dose 1",25
"2022-04-10","2022-04-16","ON",,"Dose 2",62
"2022-04-10","2022-04-16","ON",,"Dose 3",189
"2022-04-10","2022-04-16","ON",,"Dose 4",1551
"2022-04-10","2022-04-16","ON",,"Dose 5",0
"2022-04-10","2022-04-16","ON",,"Dose 6",0
"2022-04-10","2022-04-16","ON",,"Dose 7",0
"2022-04-10","2022-04-16","ON",,"Dose 8",0
"2022-04-17","2022-04-23","ON",,"Dose 1",29
"2022-04-17","2022-04-23","ON",,"Dose 2",81
"2022-04-17","2022-04-23","ON",,"Dose 3",190
"2022-04-17","2022-04-23","ON",,"Dose 4",1923
"2022-04-17","2022-04-23","ON",,"Dose 5",0
"2022-04-17","2022-04-23","ON",,"Dose 6",0
"2022-04-17","2022-04-23","ON",,"Dose 7",0
"2022-04-17","2022-04-23","ON",,"Dose 8",0
"2022-04-24","2022-04-30","ON",,"Dose 1",31
"2022-04-24","2022-04-30","ON",,"Dose 2",61
"2022-04-24","2022-04-30","ON",,"Dose 3",160
"2022-04-24","2022-04-30","ON",,"Dose 4",1599
"2022-04-24","2022-04-30","ON",,"Dose 5",1
"2022-04-24","2022-04-30","ON",,"Dose 6",0
"2022-04-24","2022-04-30","ON",,"Dose 7",0
"2022-04-24","2022-04-30","ON",,"Dose 8",0
"2022-05-01","2022-05-07","ON",,"Dose 1",14
"2022-05-01","2022-05-07","ON",,"Dose 2",26
"2022-05-01","2022-05-07","ON",,"Dose 3",87
"2022-05-01","2022-05-07","ON",,"Dose 4",1329
"2022-05-01","2022-05-07","ON",,"Dose 5",0
"2022-05-01","2022-05-07","ON",,"Dose 6",0
"2022-05-01","2022-05-07","ON",,"Dose 7",0
"2022-05-01","2022-05-07","ON",,"Dose 8",0
"2022-05-08","2022-05-14","ON",,"Dose 1",22
"2022-05-08","2022-05-14","ON",,"Dose 2",68
"2022-05-08","2022-05-14","ON",,"Dose 3",117
"2022-05-08","2022-05-14","ON",,"Dose 4",2208
"2022-05-08","2022-05-14","ON",,"Dose 5",1
"2022-05-08","2022-05-14","ON",,"Dose 6",0
"2022-05-08","2022-05-14","ON",,"Dose 7",0
"2022-05-08","2022-05-14","ON",,"Dose 8",0
"2022-05-15","2022-05-21","ON",,"Dose 1",16
"2022-05-15","2022-05-21","ON",,"Dose 2",56
"2022-05-15","2022-05-21","ON",,"Dose 3",80
"2022-05-15","2022-05-21","ON",,"Dose 4",1859
"2022-05-15","2022-05-21","ON",,"Dose 5",4
"2022-05-15","2022-05-21","ON",,"Dose 6",0
"2022-05-15","2022-05-21","ON",,"Dose 7",0
"2022-05-15","2022-05-21","ON",,"Dose 8",0
"2022-05-22","2022-05-28","ON",,"Dose 1",19
"2022-05-22","2022-05-28","ON",,"Dose 2",34
"2022-05-22","2022-05-28","ON",,"Dose 3",96
"2022-05-22","2022-05-28","ON",,"Dose 4",1396
"2022-05-22","2022-05-28","ON",,"Dose 5",1
"2022-05-22","2022-05-28","ON",,"Dose 6",0
"2022-05-22","2022-05-28","ON",,"Dose 7",0
"2022-05-22","2022-05-28","ON",,"Dose 8",0
"2022-05-29","2022-06-04","ON",,"Dose 1",13
"2022-05-29","2022-06-04","ON",,"Dose 2",40
"2022-05-29","2022-06-04","ON",,"Dose 3",69
"2022-05-29","2022-06-04","ON",,"Dose 4",609
"2022-05-29","2022-06-04","ON",,"Dose 5",3
"2022-05-29","2022-06-04","ON",,"Dose 6",0
"2022-05-29","2022-06-04","ON",,"Dose 7",0
"2022-05-29","2022-06-04","ON",,"Dose 8",0
"2022-06-05","2022-06-11","ON",,"Dose 1",23
"2022-06-05","2022-06-11","ON",,"Dose 2",33
"2022-06-05","2022-06-11","ON",,"Dose 3",70
"2022-06-05","2022-06-11","ON",,"Dose 4",448
"2022-06-05","2022-06-11","ON",,"Dose 5",0
"2022-06-05","2022-06-11","ON",,"Dose 6",0
"2022-06-05","2022-06-11","ON",,"Dose 7",0
"2022-06-05","2022-06-11","ON",,"Dose 8",0
"2022-06-12","2022-06-18","ON",,"Dose 1",12
"2022-06-12","2022-06-18","ON",,"Dose 2",16
"2022-06-12","2022-06-18","ON",,"Dose 3",55
"2022-06-12","2022-06-18","ON",,"Dose 4",432
"2022-06-12","2022-06-18","ON",,"Dose 5",3
"2022-06-12","2022-06-18","ON",,"Dose 6",0
"2022-06-12","2022-06-18","ON",,"Dose 7",0
"2022-06-12","2022-06-18","ON",,"Dose 8",0
"2022-06-19","2022-06-25","ON",,"Dose 1",13
"2022-06-19","2022-06-25","ON",,"Dose 2",27
"2022-06-19","2022-06-25","ON",,"Dose 3",69
"2022-06-19","2022-06-25","ON",,"Dose 4",423
"2022-06-19","2022-06-25","ON",,"Dose 5",2
"2022-06-19","2022-06-25","ON",,"Dose 6",0
"2022-06-19","2022-06-25","ON",,"Dose 7",0
"2022-06-19","2022-06-25","ON",,"Dose 8",0
"2022-06-26","2022-07-02","ON",,"Dose 1",18
"2022-06-26","2022-07-02","ON",,"Dose 2",30
"2022-06-26","2022-07-02","ON",,"Dose 3",60
"2022-06-26","2022-07-02","ON",,"Dose 4",724
"2022-06-26","2022-07-02","ON",,"Dose 5",5
"2022-06-26","2022-07-02","ON",,"Dose 6",0
"2022-06-26","2022-07-02","ON",,"Dose 7",0
"2022-06-26","2022-07-02","ON",,"Dose 8",0
"2022-07-03","2022-07-09","ON",,"Dose 1",7
"2022-07-03","2022-07-09","ON",,"Dose 2",7
"2022-07-03","2022-07-09","ON",,"Dose 3",44
"2022-07-03","2022-07-09","ON",,"Dose 4",380
"2022-07-03","2022-07-09","ON",,"Dose 5",2
"2022-07-03","2022-07-09","ON",,"Dose 6",0
"2022-07-03","2022-07-09","ON",,"Dose 7",0
"2022-07-03","2022-07-09","ON",,"Dose 8",0
"2022-07-10","2022-07-16","ON",,"Dose 1",7
"2022-07-10","2022-07-16","ON",,"Dose 2",32
"2022-07-10","2022-07-16","ON",,"Dose 3",71
"2022-07-10","2022-07-16","ON",,"Dose 4",837
"2022-07-10","2022-07-16","ON",,"Dose 5",11
"2022-07-10","2022-07-16","ON",,"Dose 6",0
"2022-07-10","2022-07-16","ON",,"Dose 7",0
"2022-07-10","2022-07-16","ON",,"Dose 8",0
"2022-07-17","2022-07-23","ON",,"Dose 1",31
"2022-07-17","2022-07-23","ON",,"Dose 2",41
"2022-07-17","2022-07-23","ON",,"Dose 3",109
"2022-07-17","2022-07-23","ON",,"Dose 4",1475
"2022-07-17","2022-07-23","ON",,"Dose 5",10
"2022-07-17","2022-07-23","ON",,"Dose 6",0
"2022-07-17","2022-07-23","ON",,"Dose 7",0
"2022-07-17","2022-07-23","ON",,"Dose 8",0
"2022-07-24","2022-07-30","ON",,"Dose 1",66
"2022-07-24","2022-07-30","ON",,"Dose 2",31
"2022-07-24","2022-07-30","ON",,"Dose 3",91
"2022-07-24","2022-07-30","ON",,"Dose 4",1185
"2022-07-24","2022-07-30","ON",,"Dose 5",15
"2022-07-24","2022-07-30","ON",,"Dose 6",0
"2022-07-24","2022-07-30","ON",,"Dose 7",0
"2022-07-24","2022-07-30","ON",,"Dose 8",0
"2022-07-31","2022-08-06","ON",,"Dose 1",91
"2022-07-31","2022-08-06","ON",,"Dose 2",19
"2022-07-31","2022-08-06","ON",,"Dose 3",60
"2022-07-31","2022-08-06","ON",,"Dose 4",617
"2022-07-31","2022-08-06","ON",,"Dose 5",7
"2022-07-31","2022-08-06","ON",,"Dose 6",0
"2022-07-31","2022-08-06","ON",,"Dose 7",0
"2022-07-31","2022-08-06","ON",,"Dose 8",0
"2022-08-07","2022-08-13","ON",,"Dose 1",47
"2022-08-07","2022-08-13","ON",,"Dose 2",21
"2022-08-07","2022-08-13","ON",,"Dose 3",67
"2022-08-07","2022-08-13","ON",,"Dose 4",523
"2022-08-07","2022-08-13","ON",,"Dose 5",7
"2022-08-07","2022-08-13","ON",,"Dose 6",0
"2022-08-07","2022-08-13","ON",,"Dose 7",0
"2022-08-07","2022-08-13","ON",,"Dose 8",0
"2022-08-14","2022-08-20","ON",,"Dose 1",66
"2022-08-14","2022-08-20","ON",,"Dose 2",14
"2022-08-14","2022-08-20","ON",,"Dose 3",72
"2022-08-14","2022-08-20","ON",,"Dose 4",537
"2022-08-14","2022-08-20","ON",,"Dose 5",7
"2022-08-14","2022-08-20","ON",,"Dose 6",0
"2022-08-14","2022-08-20","ON",,"Dose 7",0
"2022-08-14","2022-08-20","ON",,"Dose 8",0
"2022-08-21","2022-08-27","ON",,"Dose 1",27
"2022-08-21","2022-08-27","ON",,"Dose 2",20
"2022-08-21","2022-08-27","ON",,"Dose 3",67
"2022-08-21","2022-08-27","ON",,"Dose 4",314
"2022-08-21","2022-08-27","ON",,"Dose 5",2
"2022-08-21","2022-08-27","ON",,"Dose 6",0
"2022-08-21","2022-08-27","ON",,"Dose 7",0
"2022-08-21","2022-08-27","ON",,"Dose 8",0
"2022-08-28","2022-09-03","ON",,"Dose 1",63
"2022-08-28","2022-09-03","ON",,"Dose 2",24
"2022-08-28","2022-09-03","ON",,"Dose 3",110
"2022-08-28","2022-09-03","ON",,"Dose 4",296
"2022-08-28","2022-09-03","ON",,"Dose 5",2
"2022-08-28","2022-09-03","ON",,"Dose 6",0
"2022-08-28","2022-09-03","ON",,"Dose 7",0
"2022-08-28","2022-09-03","ON",,"Dose 8",0
"2022-09-04","2022-09-10","ON",,"Dose 1",26
"2022-09-04","2022-09-10","ON",,"Dose 2",11
"2022-09-04","2022-09-10","ON",,"Dose 3",49
"2022-09-04","2022-09-10","ON",,"Dose 4",179
"2022-09-04","2022-09-10","ON",,"Dose 5",2
"2022-09-04","2022-09-10","ON",,"Dose 6",0
"2022-09-04","2022-09-10","ON",,"Dose 7",0
"2022-09-04","2022-09-10","ON",,"Dose 8",0
"2022-09-11","2022-09-17","ON",,"Dose 1",16
"2022-09-11","2022-09-17","ON",,"Dose 2",11
"2022-09-11","2022-09-17","ON",,"Dose 3",64
"2022-09-11","2022-09-17","ON",,"Dose 4",258
"2022-09-11","2022-09-17","ON",,"Dose 5",240
"2022-09-11","2022-09-17","ON",,"Dose 6",1
"2022-09-11","2022-09-17","ON",,"Dose 7",0
"2022-09-11","2022-09-17","ON",,"Dose 8",0
"2022-09-18","2022-09-24","ON",,"Dose 1",48
"2022-09-18","2022-09-24","ON",,"Dose 2",33
"2022-09-18","2022-09-24","ON",,"Dose 3",96
"2022-09-18","2022-09-24","ON",,"Dose 4",445
"2022-09-18","2022-09-24","ON",,"Dose 5",712
"2022-09-18","2022-09-24","ON",,"Dose 6",2
"2022-09-18","2022-09-24","ON",,"Dose 7",0
"2022-09-18","2022-09-24","ON",,"Dose 8",0
"2022-09-25","2022-10-01","ON",,"Dose 1",30
"2022-09-25","2022-10-01","ON",,"Dose 2",28
"2022-09-25","2022-10-01","ON",,"Dose 3",92
"2022-09-25","2022-10-01","ON",,"Dose 4",913
"2022-09-25","2022-10-01","ON",,"Dose 5",1062
"2022-09-25","2022-10-01","ON",,"Dose 6",1
"2022-09-25","2022-10-01","ON",,"Dose 7",0
"2022-09-25","2022-10-01","ON",,"Dose 8",0
"2022-10-02","2022-10-08","ON",,"Dose 1",38
"2022-10-02","2022-10-08","ON",,"Dose 2",22
"2022-10-02","2022-10-08","ON",,"Dose 3",83
"2022-10-02","2022-10-08","ON",,"Dose 4",889
"2022-10-02","2022-10-08","ON",,"Dose 5",1157
"2022-10-02","2022-10-08","ON",,"Dose 6",2
"2022-10-02","2022-10-08","ON",,"Dose 7",0
"2022-10-02","2022-10-08","ON",,"Dose 8",0
"2022-10-09","2022-10-15","ON",,"Dose 1",33
"2022-10-09","2022-10-15","ON",,"Dose 2",33
"2022-10-09","2022-10-15","ON",,"Dose 3",66
"2022-10-09","2022-10-15","ON",,"Dose 4",879
"2022-10-09","2022-10-15","ON",,"Dose 5",1132
"2022-10-09","2022-10-15","ON",,"Dose 6",7
"2022-10-09","2022-10-15","ON",,"Dose 7",0
"2022-10-09","2022-10-15","ON",,"Dose 8",0
"2022-10-16","2022-10-22","ON",,"Dose 1",25
"2022-10-16","2022-10-22","ON",,"Dose 2",28
"2022-10-16","2022-10-22","ON",,"Dose 3",90
"2022-10-16","2022-10-22","ON",,"Dose 4",1072
"2022-10-16","2022-10-22","ON",,"Dose 5",1523
"2022-10-16","2022-10-22","ON",,"Dose 6",5
"2022-10-16","2022-10-22","ON",,"Dose 7",0
"2022-10-16","2022-10-22","ON",,"Dose 8",0
"2022-10-23","2022-10-29","ON",,"Dose 1",26
"2022-10-23","2022-10-29","ON",,"Dose 2",22
"2022-10-23","2022-10-29","ON",,"Dose 3",123
"2022-10-23","2022-10-29","ON",,"Dose 4",1163
"2022-10-23","2022-10-29","ON",,"Dose 5",1659
"2022-10-23","2022-10-29","ON",,"Dose 6",7
"2022-10-23","2022-10-29","ON",,"Dose 7",0
"2022-10-23","2022-10-29","ON",,"Dose 8",0
"2022-10-30","2022-11-05","ON",,"Dose 1",16
"2022-10-30","2022-11-05","ON",,"Dose 2",22
"2022-10-30","2022-11-05","ON",,"Dose 3",100
"2022-10-30","2022-11-05","ON",,"Dose 4",1089
"2022-10-30","2022-11-05","ON",,"Dose 5",1413
"2022-10-30","2022-11-05","ON",,"Dose 6",10
"2022-10-30","2022-11-05","ON",,"Dose 7",0
"2022-10-30","2022-11-05","ON",,"Dose 8",0
"2022-11-06","2022-11-12","ON",,"Dose 1",11
"2022-11-06","2022-11-12","ON",,"Dose 2",6
"2022-11-06","2022-11-12","ON",,"Dose 3",87
"2022-11-06","2022-11-12","ON",,"Dose 4",829
"2022-11-06","2022-11-12","ON",,"Dose 5",934
"2022-11-06","2022-11-12","ON",,"Dose 6",0
"2022-11-06","2022-11-12","ON",,"Dose 7",0
"2022-11-06","2022-11-12","ON",,"Dose 8",0
"2022-11-13","2022-11-19","ON",,"Dose 1",40
"2022-11-13","2022-11-19","ON",,"Dose 2",35
"2022-11-13","2022-11-19","ON",,"Dose 3",153
"2022-11-13","2022-11-19","ON",,"Dose 4",1457
"2022-11-13","2022-11-19","ON",,"Dose 5",1748
"2022-11-13","2022-11-19","ON",,"Dose 6",6
"2022-11-13","2022-11-19","ON",,"Dose 7",0
"2022-11-13","2022-11-19","ON",,"Dose 8",0
"2022-11-20","2022-11-26","ON",,"Dose 1",15
"2022-11-20","2022-11-26","ON",,"Dose 2",25
"2022-11-20","2022-11-26","ON",,"Dose 3",103
"2022-11-20","2022-11-26","ON",,"Dose 4",855
"2022-11-20","2022-11-26","ON",,"Dose 5",765
"2022-11-20","2022-11-26","ON",,"Dose 6",1
"2022-11-20","2022-11-26","ON",,"Dose 7",0
"2022-11-20","2022-11-26","ON",,"Dose 8",0
"2022-11-27","2022-12-03","ON",,"Dose 1",23
"2022-11-27","2022-12-03","ON",,"Dose 2",42
"2022-11-27","2022-12-03","ON",,"Dose 3",108
"2022-11-27","2022-12-03","ON",,"Dose 4",690
"2022-11-27","2022-12-03","ON",,"Dose 5",757
"2022-11-27","2022-12-03","ON",,"Dose 6",4
"2022-11-27","2022-12-03","ON",,"Dose 7",0
"2022-11-27","2022-12-03","ON",,"Dose 8",0
"2022-12-04","2022-12-10","ON",,"Dose 1",23
"2022-12-04","2022-12-10","ON",,"Dose 2",23
"2022-12-04","2022-12-10","ON",,"Dose 3",76
"2022-12-04","2022-12-10","ON",,"Dose 4",424
"2022-12-04","2022-12-10","ON",,"Dose 5",464
"2022-12-04","2022-12-10","ON",,"Dose 6",2
"2022-12-04","2022-12-10","ON",,"Dose 7",0
"2022-12-04","2022-12-10","ON",,"Dose 8",0
"2022-12-11","2022-12-17","ON",,"Dose 1",22
"2022-12-11","2022-12-17","ON",,"Dose 2",30
"2022-12-11","2022-12-17","ON",,"Dose 3",80
"2022-12-11","2022-12-17","ON",,"Dose 4",481
"2022-12-11","2022-12-17","ON",,"Dose 5",613
"2022-12-11","2022-12-17","ON",,"Dose 6",6
"2022-12-11","2022-12-17","ON",,"Dose 7",0
"2022-12-11","2022-12-17","ON",,"Dose 8",0
"2022-12-18","2022-12-24","ON",,"Dose 1",6
"2022-12-18","2022-12-24","ON",,"Dose 2",14
"2022-12-18","2022-12-24","ON",,"Dose 3",37
"2022-12-18","2022-12-24","ON",,"Dose 4",241
"2022-12-18","2022-12-24","ON",,"Dose 5",264
"2022-12-18","2022-12-24","ON",,"Dose 6",5
"2022-12-18","2022-12-24","ON",,"Dose 7",0
"2022-12-18","2022-12-24","ON",,"Dose 8",0
"2022-12-25","2022-12-31","ON",,"Dose 1",6
"2022-12-25","2022-12-31","ON",,"Dose 2",12
"2022-12-25","2022-12-31","ON",,"Dose 3",33
"2022-12-25","2022-12-31","ON",,"Dose 4",103
"2022-12-25","2022-12-31","ON",,"Dose 5",144
"2022-12-25","2022-12-31","ON",,"Dose 6",7
"2022-12-25","2022-12-31","ON",,"Dose 7",0
"2022-12-25","2022-12-31","ON",,"Dose 8",0
"2023-01-01","2023-01-07","ON",,"Dose 1",12
"2023-01-01","2023-01-07","ON",,"Dose 2",4
"2023-01-01","2023-01-07","ON",,"Dose 3",30
"2023-01-01","2023-01-07","ON",,"Dose 4",123
"2023-01-01","2023-01-07","ON",,"Dose 5",150
"2023-01-01","2023-01-07","ON",,"Dose 6",2
"2023-01-01","2023-01-07","ON",,"Dose 7",0
"2023-01-01","2023-01-07","ON",,"Dose 8",0
"2023-01-08","2023-01-14","ON",,"Dose 1",17
"2023-01-08","2023-01-14","ON",,"Dose 2",24
"2023-01-08","2023-01-14","ON",,"Dose 3",46
"2023-01-08","2023-01-14","ON",,"Dose 4",252
"2023-01-08","2023-01-14","ON",,"Dose 5",442
"2023-01-08","2023-01-14","ON",,"Dose 6",17
"2023-01-08","2023-01-14","ON",,"Dose 7",2
"2023-01-08","2023-01-14","ON",,"Dose 8",0
"2023-01-15","2023-01-21","ON",,"Dose 1",7
"2023-01-15","2023-01-21","ON",,"Dose 2",1
"2023-01-15","2023-01-21","ON",,"Dose 3",32
"2023-01-15","2023-01-21","ON",,"Dose 4",120
"2023-01-15","2023-01-21","ON",,"Dose 5",158
"2023-01-15","2023-01-21","ON",,"Dose 6",1
"2023-01-15","2023-01-21","ON",,"Dose 7",0
"2023-01-15","2023-01-21","ON",,"Dose 8",0
"2023-01-22","2023-01-28","ON",,"Dose 1",23
"2023-01-22","2023-01-28","ON",,"Dose 2",24
"2023-01-22","2023-01-28","ON",,"Dose 3",33
"2023-01-22","2023-01-28","ON",,"Dose 4",210
"2023-01-22","2023-01-28","ON",,"Dose 5",432
"2023-01-22","2023-01-28","ON",,"Dose 6",32
"2023-01-22","2023-01-28","ON",,"Dose 7",1
"2023-01-22","2023-01-28","ON",,"Dose 8",0
"2023-01-29","2023-02-04","ON",,"Dose 1",9
"2023-01-29","2023-02-04","ON",,"Dose 2",8
"2023-01-29","2023-02-04","ON",,"Dose 3",14
"2023-01-29","2023-02-04","ON",,"Dose 4",78
"2023-01-29","2023-02-04","ON",,"Dose 5",155
"2023-01-29","2023-02-04","ON",,"Dose 6",4
"2023-01-29","2023-02-04","ON",,"Dose 7",0
"2023-01-29","2023-02-04","ON",,"Dose 8",0
"2023-02-05","2023-02-11","ON",,"Dose 1",12
"2023-02-05","2023-02-11","ON",,"Dose 2",9
"2023-02-05","2023-02-11","ON",,"Dose 3",32
"2023-02-05","2023-02-11","ON",,"Dose 4",105
"2023-02-05","2023-02-11","ON",,"Dose 5",180
"2023-02-05","2023-02-11","ON",,"Dose 6",20
"2023-02-05","2023-02-11","ON",,"Dose 7",0
"2023-02-05","2023-02-11","ON",,"Dose 8",0
"2023-02-12","2023-02-18","ON",,"Dose 1",3
"2023-02-12","2023-02-18","ON",,"Dose 2",6
"2023-02-12","2023-02-18","ON",,"Dose 3",8
"2023-02-12","2023-02-18","ON",,"Dose 4",55
"2023-02-12","2023-02-18","ON",,"Dose 5",65
"2023-02-12","2023-02-18","ON",,"Dose 6",7
"2023-02-12","2023-02-18","ON",,"Dose 7",0
"2023-02-12","2023-02-18","ON",,"Dose 8",0
"2023-02-19","2023-02-25","ON",,"Dose 1",9
"2023-02-19","2023-02-25","ON",,"Dose 2",30
"2023-02-19","2023-02-25","ON",,"Dose 3",19
"2023-02-19","2023-02-25","ON",,"Dose 4",102
"2023-02-19","2023-02-25","ON",,"Dose 5",217
"2023-02-19","2023-02-25","ON",,"Dose 6",26
