"date_start","date_end","region","sub_region_1","outcome_weekly_type","outcome_weekly_value"
"2023-01-15","2023-01-21","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",2
"2023-01-22","2023-01-28","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",12
"2023-01-22","2023-01-28","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",3
"2023-01-29","2023-02-04","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",14
"2023-01-29","2023-02-04","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",2
"2023-02-05","2023-02-11","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",6
"2023-02-05","2023-02-11","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-02-12","2023-02-18","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",6
"2023-02-12","2023-02-18","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",2
"2023-02-19","2023-02-25","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",9
"2023-02-19","2023-02-25","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",1
"2023-02-26","2023-03-04","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",3
"2023-02-26","2023-03-04","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-03-05","2023-03-11","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",2
"2023-03-05","2023-03-11","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",1
"2023-03-12","2023-03-18","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",9
"2023-03-12","2023-03-18","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-03-19","2023-03-25","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",13
"2023-03-19","2023-03-25","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-03-26","2023-04-01","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",6
"2023-03-26","2023-04-01","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-04-02","2023-04-08","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",6
"2023-04-02","2023-04-08","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-04-09","2023-04-15","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",7
"2023-04-09","2023-04-15","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-04-16","2023-04-22","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",9
"2023-04-16","2023-04-22","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-04-23","2023-04-29","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",7
"2023-04-23","2023-04-29","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-04-30","2023-05-06","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",4
"2023-04-30","2023-05-06","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-05-07","2023-05-13","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",10
"2023-05-07","2023-05-13","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-05-14","2023-05-20","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",3
"2023-05-14","2023-05-20","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",1
"2023-05-21","2023-05-27","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",1
"2023-05-21","2023-05-27","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-05-28","2023-06-03","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",0
"2023-05-28","2023-06-03","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-06-04","2023-06-10","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",1
"2023-06-04","2023-06-10","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-06-11","2023-06-17","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",1
"2023-06-11","2023-06-17","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-06-18","2023-06-24","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",1
"2023-06-18","2023-06-24","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-06-25","2023-07-01","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",6
"2023-06-25","2023-07-01","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-07-02","2023-07-08","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",1
"2023-07-02","2023-07-08","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-07-09","2023-07-15","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",3
"2023-07-09","2023-07-15","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-07-16","2023-07-22","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",2
"2023-07-16","2023-07-22","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-07-23","2023-07-29","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",2
"2023-07-23","2023-07-29","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",1
"2023-07-30","2023-08-05","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",2
"2023-07-30","2023-08-05","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-08-06","2023-08-12","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",0
"2023-08-06","2023-08-12","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",3
"2023-08-13","2023-08-19","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",4
"2023-08-13","2023-08-19","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-08-20","2023-08-26","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",2
"2023-08-20","2023-08-26","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-08-27","2023-09-02","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",4
"2023-08-27","2023-09-02","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-09-03","2023-09-09","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",10
"2023-09-03","2023-09-09","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-09-10","2023-09-16","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",15
"2023-09-10","2023-09-16","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-09-17","2023-09-23","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",15
"2023-09-17","2023-09-23","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",1
"2023-09-24","2023-09-30","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",22
"2023-09-24","2023-09-30","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",4
"2023-10-01","2023-10-07","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",11
"2023-10-01","2023-10-07","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-10-08","2023-10-14","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",9
"2023-10-08","2023-10-14","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",1
"2023-10-15","2023-10-21","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",12
"2023-10-15","2023-10-21","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",2
"2023-10-22","2023-10-28","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",14
"2023-10-22","2023-10-28","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-10-29","2023-11-04","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",15
"2023-10-29","2023-11-04","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-11-05","2023-11-11","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",11
"2023-11-05","2023-11-11","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-11-12","2023-11-18","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",8
"2023-11-12","2023-11-18","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-11-19","2023-11-25","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",12
"2023-11-19","2023-11-25","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2023-11-26","2023-12-02","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 hospitalizations",0
"2023-11-26","2023-12-02","ON","Kingston, Frontenac and Lennox & Addington Public Health","COVID-19 deaths",0
"2020-01-05","2020-01-11","ON","Lambton Public Health","COVID-19 hospitalizations",0
"2020-01-05","2020-01-11","ON","Lambton Public Health","COVID-19 deaths",0
"2020-01-12","2020-01-18","ON","Lambton Public Health","COVID-19 hospitalizations",0
"2020-01-12","2020-01-18","ON","Lambton Public Health","COVID-19 deaths",0
"2020-01-19","2020-01-25","ON","Lambton Public Health","COVID-19 hospitalizations",0
"2020-01-19","2020-01-25","ON","Lambton Public Health","COVID-19 deaths",0
"2020-01-26","2020-02-01","ON","Lambton Public Health","COVID-19 hospitalizations",0
"2020-01-26","2020-02-01","ON","Lambton Public Health","COVID-19 deaths",0
"2020-02-02","2020-02-08","ON","Lambton Public Health","COVID-19 hospitalizations",0
"2020-02-02","2020-02-08","ON","Lambton Public Health","COVID-19 deaths",0
"2020-02-09","2020-02-15","ON","Lambton Public Health","COVID-19 hospitalizations",0
"2020-02-09","2020-02-15","ON","Lambton Public Health","COVID-19 deaths",0
"2020-02-16","2020-02-22","ON","Lambton Public Health","COVID-19 hospitalizations",0
"2020-02-16","2020-02-22","ON","Lambton Public Health","COVID-19 deaths",0
"2020-02-23","2020-02-29","ON","Lambton Public Health","COVID-19 hospitalizations",1
"2020-02-23","2020-02-29","ON","Lambton Public Health","COVID-19 deaths",0
"2020-03-01","2020-03-07","ON","Lambton Public Health","COVID-19 hospitalizations",1
"2020-03-01","2020-03-07","ON","Lambton Public Health","COVID-19 deaths",0
"2020-03-08","2020-03-14","ON","Lambton Public Health","COVID-19 hospitalizations",0
"2020-03-08","2020-03-14","ON","Lambton Public Health","COVID-19 deaths",0
"2020-03-15","2020-03-21","ON","Lambton Public Health","COVID-19 hospitalizations",6
"2020-03-15","2020-03-21","ON","Lambton Public Health","COVID-19 deaths",0
"2020-03-22","2020-03-28","ON","Lambton Public Health","COVID-19 hospitalizations",21
"2020-03-22","2020-03-28","ON","Lambton Public Health","COVID-19 deaths",2
"2020-03-29","2020-04-04","ON","Lambton Public Health","COVID-19 hospitalizations",17
"2020-03-29","2020-04-04","ON","Lambton Public Health","COVID-19 deaths",6
"2020-04-05","2020-04-11","ON","Lambton Public Health","COVID-19 hospitalizations",6
"2020-04-05","2020-04-11","ON","Lambton Public Health","COVID-19 deaths",2
"2020-04-12","2020-04-18","ON","Lambton Public Health","COVID-19 hospitalizations",2
"2020-04-12","2020-04-18","ON","Lambton Public Health","COVID-19 deaths",3
"2020-04-19","2020-04-25","ON","Lambton Public Health","COVID-19 hospitalizations",1
"2020-04-19","2020-04-25","ON","Lambton Public Health","COVID-19 deaths",1
"2020-04-26","2020-05-02","ON","Lambton Public Health","COVID-19 hospitalizations",1
"2020-04-26","2020-05-02","ON","Lambton Public Health","COVID-19 deaths",0
"2020-05-03","2020-05-09","ON","Lambton Public Health","COVID-19 hospitalizations",0
"2020-05-03","2020-05-09","ON","Lambton Public Health","COVID-19 deaths",3
"2020-05-10","2020-05-16","ON","Lambton Public Health","COVID-19 hospitalizations",0
"2020-05-10","2020-05-16","ON","Lambton Public Health","COVID-19 deaths",2
"2020-05-17","2020-05-23","ON","Lambton Public Health","COVID-19 hospitalizations",1
"2020-05-17","2020-05-23","ON","Lambton Public Health","COVID-19 deaths",0
"2020-05-24","2020-05-30","ON","Lambton Public Health","COVID-19 hospitalizations",1
"2020-05-24","2020-05-30","ON","Lambton Public Health","COVID-19 deaths",3
"2020-05-31","2020-06-06","ON","Lambton Public Health","COVID-19 hospitalizations",1
"2020-05-31","2020-06-06","ON","Lambton Public Health","COVID-19 deaths",2
"2020-06-07","2020-06-13","ON","Lambton Public Health","COVID-19 hospitalizations",0
"2020-06-07","2020-06-13","ON","Lambton Public Health","COVID-19 deaths",0
"2020-06-14","2020-06-20","ON","Lambton Public Health","COVID-19 hospitalizations",0
"2020-06-14","2020-06-20","ON","Lambton Public Health","COVID-19 deaths",0
"2020-06-21","2020-06-27","ON","Lambton Public Health","COVID-19 hospitalizations",0
"2020-06-21","2020-06-27","ON","Lambton Public Health","COVID-19 deaths",0
"2020-06-28","2020-07-04","ON","Lambton Public Health","COVID-19 hospitalizations",0
"2020-06-28","2020-07-04","ON","Lambton Public Health","COVID-19 deaths",0
"2020-07-05","2020-07-11","ON","Lambton Public Health","COVID-19 hospitalizations",0
"2020-07-05","2020-07-11","ON","Lambton Public Health","COVID-19 deaths",0
"2020-07-12","2020-07-18","ON","Lambton Public Health","COVID-19 hospitalizations",0
"2020-07-12","2020-07-18","ON","Lambton Public Health","COVID-19 deaths",0
"2020-07-19","2020-07-25","ON","Lambton Public Health","COVID-19 hospitalizations",0
"2020-07-19","2020-07-25","ON","Lambton Public Health","COVID-19 deaths",0
"2020-07-26","2020-08-01","ON","Lambton Public Health","COVID-19 hospitalizations",0
"2020-07-26","2020-08-01","ON","Lambton Public Health","COVID-19 deaths",0
"2020-08-02","2020-08-08","ON","Lambton Public Health","COVID-19 hospitalizations",0
"2020-08-02","2020-08-08","ON","Lambton Public Health","COVID-19 deaths",0
"2020-08-09","2020-08-15","ON","Lambton Public Health","COVID-19 hospitalizations",0
"2020-08-09","2020-08-15","ON","Lambton Public Health","COVID-19 deaths",0
"2020-08-16","2020-08-22","ON","Lambton Public Health","COVID-19 hospitalizations",0
"2020-08-16","2020-08-22","ON","Lambton Public Health","COVID-19 deaths",0
"2020-08-23","2020-08-29","ON","Lambton Public Health","COVID-19 hospitalizations",0
"2020-08-23","2020-08-29","ON","Lambton Public Health","COVID-19 deaths",0
"2020-08-30","2020-09-05","ON","Lambton Public Health","COVID-19 hospitalizations",0
"2020-08-30","2020-09-05","ON","Lambton Public Health","COVID-19 deaths",0
"2020-09-06","2020-09-12","ON","Lambton Public Health","COVID-19 hospitalizations",0
